postgres-1  | 2025-10-21 05:09:20.786 UTC [15685] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:08.656 UTC [18005] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:08.656 UTC [18005] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:09.744 UTC [18006] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:09.744 UTC [18006] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:10.715 UTC [18014] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:10.715 UTC [18014] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:11.874 UTC [18015] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:11.874 UTC [18015] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:13.252 UTC [18016] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:13.252 UTC [18016] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:14.399 UTC [18017] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:14.399 UTC [18017] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:15.508 UTC [18026] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:15.508 UTC [18026] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:16.556 UTC [18027] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:16.556 UTC [18027] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:17.588 UTC [18028] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:17.588 UTC [18028] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:18.638 UTC [18029] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:18.638 UTC [18029] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:20.046 UTC [18030] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:20.046 UTC [18030] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:21.350 UTC [18038] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:21.350 UTC [18038] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:22.514 UTC [18039] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:22.514 UTC [18039] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:23.558 UTC [18040] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:23.558 UTC [18040] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:24.577 UTC [18041] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:24.577 UTC [18041] DETAIL:  Connection matched pg_hpostgres-1  | 2025-10-21 05:26:49.923 UTC [18101] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:49.923 UTC [18101] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:51.255 UTC [18109] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:51.255 UTC [18109] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:52.517 UTC [18110] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:52.517 UTC [18110] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:53.539 UTC [18111] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:53.539 UTC [18111] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:54.709 UTC [18112] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:54.709 UTC [18112] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:55.792 UTC [18113] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:55.792 UTC [18113] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:57.018 UTC [18121] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:57.018 UTC [18121] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:58.283 UTC [18122] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:58.283 UTC [18122] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:26:59.326 UTC [18123] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:26:59.326 UTC [18123] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:00.582 UTC [18124] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:00.582 UTC [18124] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:01.594 UTC [18132] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:01.594 UTC [18132] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:02.515 UTC [18133] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:02.515 UTC [18133] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:03.428 UTC [18134] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:03.428 UTC [18134] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:04.600 UTC [18135] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:04.600 UTC [18135] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:05.590 UTC [18136] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:05.590 UTC [18136] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:06.742 UTC [18144] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:06.742 UTC [18144] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:07.820 UTC [18145] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:07.820 UTC [18145] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:08.903 UTC [18146] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:08.903 UTC [18146] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:09.928 UTC [18147] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:09.928 UTC [18147] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:10.838 UTC [18148] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:10.838 UTC [18148] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:11.900 UTC [18156] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:11.900 UTC [18156] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:12.798 UTC [18157] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:12.798 UTC [18157] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:14.361 UTC [18158] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:14.361 UTC [18158] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:15.518 UTC [18160] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:15.518 UTC [18160] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:16.583 UTC [18168] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:16.583 UTC [18168] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:17.429 UTC [18169] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:17.429 UTC [18169] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:18.349 UTC [18170] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:18.349 UTC [18170] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:19.281 UTC [18171] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:19.281 UTC [18171] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:20.221 UTC [18172] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:20.221 UTC [18172] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:21.438 UTC [18173] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:21.438 UTC [18173] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:22.711 UTC [18182] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:22.711 UTC [18182] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:23.699 UTC [18183] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:23.699 UTC [18183] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:25.590 UTC [18184] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:25.590 UTC [18184] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:26.740 UTC [18185] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:26.740 UTC [18185] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:27.728 UTC [18193] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:27.728 UTC [18193] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:28.658 UTC [18194] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:28.658 UTC [18194] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:29.746 UTC [18195] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:29.746 UTC [18195] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:30.730 UTC [18196] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:30.730 UTC [18196] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:31.657 UTC [18197] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:31.657 UTC [18197] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:33.027 UTC [18205] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:33.027 UTC [18205] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:34.406 UTC [18206] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:34.406 UTC [18206] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:35.512 UTC [18207] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:35.512 UTC [18207] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:36.615 UTC [18208] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:36.615 UTC [18208] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:38.033 UTC [18216] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:38.033 UTC [18216] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:39.065 UTC [18217] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:39.065 UTC [18217] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:40.026 UTC [18218] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:40.026 UTC [18218] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:41.297 UTC [18219] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:41.297 UTC [18219] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:42.373 UTC [18227] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:42.373 UTC [18227] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:43.269 UTC [18228] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:43.269 UTC [18228] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:44.166 UTC [18229] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:44.166 UTC [18229] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:45.306 UTC [18230] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:45.306 UTC [18230] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:27:46.194 UTC [18231] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:27:46.194 UTC [18231] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
